SKU,EAN,Saison,Couleur - Code,Couleur - Nom,Taille du produit,Style - Description FR,Catégorie - Code,Catégorie,Sous-catégorie - Code,Sous-catégorie,Sous-classe - Code,Sous-classe
SKUA469947A,EANA469947A,23F,P40238,FLOURISHING GARDEN,36B,Style_5652,Catégorie_003,Catégorie_003,Sous-catégorie_025,Sous-catégorie_025,Sous-classe_052,Sous-classe_052
SKU09E2CE30,EAN09E2CE30,23F,P40238,FLOURISHING GARDEN,38B,Style_5653,Catégorie_003,Catégorie_003,Sous-catégorie_025,Sous-catégorie_025,Sous-classe_052,Sous-classe_052
SKU8C0E9275,EAN8C0E9275,23F,P40238,FLOURISHING GARDEN,36C,Style_5654,Catégorie_003,Catégorie_003,Sous-catégorie_025,Sous-catégorie_025,Sous-classe_052,Sous-classe_052
SKUF9EA64D1,EANF9EA64D1,23F,P40238,FLOURISHING GARDEN,36D,Style_5655,Catégorie_003,Catégorie_003,Sous-catégorie_025,Sous-catégorie_025,Sous-classe_052,Sous-classe_052
SKU5B7C7F9A,EAN5B7C7F9A,23F,P40238,FLOURISHING GARDEN,38D,Style_5656,Catégorie_003,Catégorie_003,Sous-catégorie_025,Sous-catégorie_025,Sous-classe_052,Sous-classe_052
SKUE1173F3D,EANE1173F3D,23F,P40238,FLOURISHING GARDEN,38DD,Style_5657,Catégorie_003,Catégorie_003,Sous-catégorie_025,Sous-catégorie_025,Sous-classe_052,Sous-classe_052
SKUA0DF2431,EANA0DF2431,23F,40100,GOBLIN BLUE,M,Style_5658,Catégorie_003,Catégorie_003,Sous-catégorie_025,Sous-catégorie_025,Sous-classe_052,Sous-classe_052
SKU184AD38D,EAN184AD38D,23F,40100,GOBLIN BLUE,XL,Style_5659,Catégorie_003,Catégorie_003,Sous-catégorie_025,Sous-catégorie_025,Sous-classe_052,Sous-classe_052
SKUE0F22021,EANE0F22021,23F,P40238,FLOURISHING GARDEN,S,Style_5660,Catégorie_006,Catégorie_006,Sous-catégorie_017,Sous-catégorie_017,Sous-classe_026,Sous-classe_026
SKUFD04C3D4,EANFD04C3D4,23F,P40238,FLOURISHING GARDEN,M,Style_5661,Catégorie_006,Catégorie_006,Sous-catégorie_017,Sous-catégorie_017,Sous-classe_029,Sous-classe_029
SKUF2F8ECDA,EANF2F8ECDA,23F,P40238,FLOURISHING GARDEN,L,Style_5662,Catégorie_006,Catégorie_006,Sous-catégorie_017,Sous-catégorie_017,Sous-classe_029,Sous-classe_029
SKUABF209CD,EANABF209CD,23F,10000,Brilliant White,S,Style_5663,Catégorie_007,Catégorie_007,Sous-catégorie_011,Sous-catégorie_011,Sous-classe_030,Sous-classe_030
SKU153C18DD,EAN153C18DD,23S,00007,Comfy Grey Mix,S,Style_5664,Catégorie_007,Catégorie_007,Sous-catégorie_034,Sous-catégorie_034,Sous-classe_046,Sous-classe_046
SKU026851D7,EAN026851D7,23S,00007,Comfy Grey Mix,L,Style_5665,Catégorie_007,Catégorie_007,Sous-catégorie_034,Sous-catégorie_034,Sous-classe_046,Sous-classe_046
SKU6BD9D8EB,EAN6BD9D8EB,23S,00007,Comfy Grey Mix,XL,Style_5666,Catégorie_007,Catégorie_007,Sous-catégorie_034,Sous-catégorie_034,Sous-classe_046,Sous-classe_046
SKUC6CDF335,EANC6CDF335,23S,00007,Comfy Grey Mix,XXL,Style_5667,Catégorie_007,Catégorie_007,Sous-catégorie_034,Sous-catégorie_034,Sous-classe_046,Sous-classe_046
SKUF6F798C2,EANF6F798C2,23S,10011,Snow White,M,Style_5668,Catégorie_007,Catégorie_007,Sous-catégorie_034,Sous-catégorie_034,Sous-classe_046,Sous-classe_046
SKU196E9159,EAN196E9159,23S,40099,MARITIME BLUE,XS,Style_5669,Catégorie_007,Catégorie_007,Sous-catégorie_034,Sous-catégorie_034,Sous-classe_046,Sous-classe_046
SKU447A38CA,EAN447A38CA,23S,P10282,LILAC CHIFFON VICHY,L,Style_5670,Catégorie_007,Catégorie_007,Sous-catégorie_027,Sous-catégorie_027,Sous-classe_042,Sous-classe_042
SKUB438137B,EANB438137B,23S,P10282,LILAC CHIFFON VICHY,XL,Style_5671,Catégorie_007,Catégorie_007,Sous-catégorie_027,Sous-catégorie_027,Sous-classe_042,Sous-classe_042
SKUA61AC5A7,EANA61AC5A7,23S,P10283,PHARE,XS,Style_5672,Catégorie_007,Catégorie_007,Sous-catégorie_027,Sous-catégorie_027,Sous-classe_042,Sous-classe_042
SKUFDBE595C,EANFDBE595C,23S,P10283,PHARE,S,Style_5673,Catégorie_007,Catégorie_007,Sous-catégorie_027,Sous-catégorie_027,Sous-classe_042,Sous-classe_042
SKUB4EC564F,EANB4EC564F,23S,P10283,PHARE,M,Style_5674,Catégorie_007,Catégorie_007,Sous-catégorie_027,Sous-catégorie_027,Sous-classe_042,Sous-classe_042
SKU4076B58B,EAN4076B58B,23S,P10283,PHARE,L,Style_5675,Catégorie_007,Catégorie_007,Sous-catégorie_027,Sous-catégorie_027,Sous-classe_042,Sous-classe_042
SKU8A9F8892,EAN8A9F8892,23S,P10284,ICE CREAM,XS,Style_5676,Catégorie_007,Catégorie_007,Sous-catégorie_027,Sous-catégorie_027,Sous-classe_042,Sous-classe_042
SKU29004F91,EAN29004F91,23S,P10285,SUMMERTIME,L,Style_5677,Catégorie_007,Catégorie_007,Sous-catégorie_027,Sous-catégorie_027,Sous-classe_042,Sous-classe_042
SKUCEA8CB90,EANCEA8CB90,23S,P10285,SUMMERTIME,XXL,Style_5678,Catégorie_007,Catégorie_007,Sous-catégorie_027,Sous-catégorie_027,Sous-classe_042,Sous-classe_042
SKU63F98D32,EAN63F98D32,23S,P10286,FISH,L,Style_5679,Catégorie_007,Catégorie_007,Sous-catégorie_027,Sous-catégorie_027,Sous-classe_042,Sous-classe_042
SKU280F4509,EAN280F4509,23S,P10286,FISH,XL,Style_5680,Catégorie_007,Catégorie_007,Sous-catégorie_027,Sous-catégorie_027,Sous-classe_042,Sous-classe_042
SKU9DF39375,EAN9DF39375,23S,P10287,FRUITS,M,Style_5681,Catégorie_007,Catégorie_007,Sous-catégorie_027,Sous-catégorie_027,Sous-classe_042,Sous-classe_042
SKUD20AE3B8,EAND20AE3B8,23S,P10287,FRUITS,L,Style_5682,Catégorie_007,Catégorie_007,Sous-catégorie_027,Sous-catégorie_027,Sous-classe_042,Sous-classe_042
SKUBF960387,EANBF960387,23S,P10287,FRUITS,XL,Style_5683,Catégorie_007,Catégorie_007,Sous-catégorie_027,Sous-catégorie_027,Sous-classe_042,Sous-classe_042
SKU39CFCF29,EAN39CFCF29,23S,P60223,PINK DOT,M,Style_5684,Catégorie_007,Catégorie_007,Sous-catégorie_027,Sous-catégorie_027,Sous-classe_042,Sous-classe_042
SKUEAB136AB,EANEAB136AB,23S,P60223,PINK DOT,L,Style_5685,Catégorie_007,Catégorie_007,Sous-catégorie_027,Sous-catégorie_027,Sous-classe_042,Sous-classe_042
SKUC9ADAE4A,EANC9ADAE4A,23S,P70045,BANANA STRIPE,M,Style_5686,Catégorie_007,Catégorie_007,Sous-catégorie_027,Sous-catégorie_027,Sous-classe_042,Sous-classe_042
SKU7112EE46,EAN7112EE46,23S,P70045,BANANA STRIPE,L,Style_5687,Catégorie_007,Catégorie_007,Sous-catégorie_027,Sous-catégorie_027,Sous-classe_042,Sous-classe_042
SKU04687231,EAN04687231,23S,P10282,LILAC CHIFFON VICHY,S,Style_5688,Catégorie_007,Catégorie_007,Sous-catégorie_027,Sous-catégorie_027,Sous-classe_042,Sous-classe_042
SKUC440F3EF,EANC440F3EF,23S,P10282,LILAC CHIFFON VICHY,M,Style_5689,Catégorie_007,Catégorie_007,Sous-catégorie_027,Sous-catégorie_027,Sous-classe_042,Sous-classe_042
SKUF0EF0F11,EANF0EF0F11,23S,P10282,LILAC CHIFFON VICHY,L,Style_5690,Catégorie_007,Catégorie_007,Sous-catégorie_027,Sous-catégorie_027,Sous-classe_042,Sous-classe_042
SKU93229BAE,EAN93229BAE,23S,P10283,PHARE,XS,Style_5691,Catégorie_007,Catégorie_007,Sous-catégorie_027,Sous-catégorie_027,Sous-classe_042,Sous-classe_042
SKU2A616404,EAN2A616404,23S,P10283,PHARE,L,Style_5692,Catégorie_007,Catégorie_007,Sous-catégorie_027,Sous-catégorie_027,Sous-classe_042,Sous-classe_042
SKUCC50A294,EANCC50A294,23S,P10284,ICE CREAM,XS,Style_5693,Catégorie_007,Catégorie_007,Sous-catégorie_027,Sous-catégorie_027,Sous-classe_042,Sous-classe_042
SKU610953FF,EAN610953FF,23S,P10284,ICE CREAM,S,Style_5694,Catégorie_007,Catégorie_007,Sous-catégorie_027,Sous-catégorie_027,Sous-classe_042,Sous-classe_042
SKUCDD407E6,EANCDD407E6,23S,P10284,ICE CREAM,L,Style_5695,Catégorie_007,Catégorie_007,Sous-catégorie_027,Sous-catégorie_027,Sous-classe_042,Sous-classe_042
SKU74F856ED,EAN74F856ED,23S,P10285,SUMMERTIME,M,Style_5696,Catégorie_007,Catégorie_007,Sous-catégorie_027,Sous-catégorie_027,Sous-classe_042,Sous-classe_042
SKUEA44ADC3,EANEA44ADC3,23S,P10286,FISH,XS,Style_5697,Catégorie_007,Catégorie_007,Sous-catégorie_027,Sous-catégorie_027,Sous-classe_042,Sous-classe_042
SKU302B1BD7,EAN302B1BD7,23S,P10287,FRUITS,S,Style_5698,Catégorie_007,Catégorie_007,Sous-catégorie_027,Sous-catégorie_027,Sous-classe_042,Sous-classe_042
SKUE4EDDD6F,EANE4EDDD6F,23S,P10287,FRUITS,L,Style_5699,Catégorie_007,Catégorie_007,Sous-catégorie_027,Sous-catégorie_027,Sous-classe_042,Sous-classe_042
SKUA5E9002E,EANA5E9002E,23S,P60223,PINK DOT,M,Style_5700,Catégorie_007,Catégorie_007,Sous-catégorie_027,Sous-catégorie_027,Sous-classe_042,Sous-classe_042
SKU12BE9124,EAN12BE9124,23S,P70045,BANANA STRIPE,M,Style_5701,Catégorie_007,Catégorie_007,Sous-catégorie_027,Sous-catégorie_027,Sous-classe_042,Sous-classe_042
SKU5D477ACB,EAN5D477ACB,23S,P70045,BANANA STRIPE,L,Style_5702,Catégorie_007,Catégorie_007,Sous-catégorie_027,Sous-catégorie_027,Sous-classe_042,Sous-classe_042
SKUDA2A5FFC,EANDA2A5FFC,23S,P10283,PHARE,S,Style_5703,Catégorie_007,Catégorie_007,Sous-catégorie_027,Sous-catégorie_027,Sous-classe_043,Sous-classe_043
SKUF268B4B3,EANF268B4B3,23S,P10284,ICE CREAM,L,Style_5704,Catégorie_007,Catégorie_007,Sous-catégorie_027,Sous-catégorie_027,Sous-classe_043,Sous-classe_043
SKU88CBF6A4,EAN88CBF6A4,23S,P10285,SUMMERTIME,M,Style_5705,Catégorie_007,Catégorie_007,Sous-catégorie_027,Sous-catégorie_027,Sous-classe_043,Sous-classe_043
SKU9C667D48,EAN9C667D48,23S,P10285,SUMMERTIME,L,Style_5706,Catégorie_007,Catégorie_007,Sous-catégorie_027,Sous-catégorie_027,Sous-classe_043,Sous-classe_043
SKU85042305,EAN85042305,23S,P10285,SUMMERTIME,XL,Style_5707,Catégorie_007,Catégorie_007,Sous-catégorie_027,Sous-catégorie_027,Sous-classe_043,Sous-classe_043
SKU0D965440,EAN0D965440,23S,P10286,FISH,M,Style_5708,Catégorie_007,Catégorie_007,Sous-catégorie_027,Sous-catégorie_027,Sous-classe_043,Sous-classe_043
SKU56DEB81E,EAN56DEB81E,23S,P10287,FRUITS,M,Style_5709,Catégorie_007,Catégorie_007,Sous-catégorie_027,Sous-catégorie_027,Sous-classe_043,Sous-classe_043
SKU403ED4DD,EAN403ED4DD,23S,P10287,FRUITS,XL,Style_5710,Catégorie_007,Catégorie_007,Sous-catégorie_027,Sous-catégorie_027,Sous-classe_043,Sous-classe_043
SKU3F2FF29B,EAN3F2FF29B,23S,P60223,PINK DOT,S,Style_5711,Catégorie_007,Catégorie_007,Sous-catégorie_027,Sous-catégorie_027,Sous-classe_043,Sous-classe_043
SKU02DC9A99,EAN02DC9A99,23S,P60223,PINK DOT,L,Style_5712,Catégorie_007,Catégorie_007,Sous-catégorie_027,Sous-catégorie_027,Sous-classe_043,Sous-classe_043
SKU0511796A,EAN0511796A,23S,P70045,BANANA STRIPE,XL,Style_5713,Catégorie_007,Catégorie_007,Sous-catégorie_027,Sous-catégorie_027,Sous-classe_043,Sous-classe_043
SKUD3EB9A52,EAND3EB9A52,23S,P10282,LILAC CHIFFON VICHY,M,Style_5714,Catégorie_007,Catégorie_007,Sous-catégorie_027,Sous-catégorie_027,Sous-classe_043,Sous-classe_043
SKU3C803D62,EAN3C803D62,23S,P10283,PHARE,L,Style_5715,Catégorie_007,Catégorie_007,Sous-catégorie_027,Sous-catégorie_027,Sous-classe_043,Sous-classe_043
SKU835609B0,EAN835609B0,23S,P10284,ICE CREAM,XL,Style_5716,Catégorie_007,Catégorie_007,Sous-catégorie_027,Sous-catégorie_027,Sous-classe_043,Sous-classe_043
SKU38182ED7,EAN38182ED7,23S,P10285,SUMMERTIME,S,Style_5717,Catégorie_007,Catégorie_007,Sous-catégorie_027,Sous-catégorie_027,Sous-classe_043,Sous-classe_043
SKU3A53F314,EAN3A53F314,23S,P10285,SUMMERTIME,M,Style_5718,Catégorie_007,Catégorie_007,Sous-catégorie_027,Sous-catégorie_027,Sous-classe_043,Sous-classe_043
SKUD57D51F9,EAND57D51F9,23S,P10286,FISH,M,Style_5719,Catégorie_007,Catégorie_007,Sous-catégorie_027,Sous-catégorie_027,Sous-classe_043,Sous-classe_043
SKU7A440245,EAN7A440245,23S,P10286,FISH,L,Style_5720,Catégorie_007,Catégorie_007,Sous-catégorie_027,Sous-catégorie_027,Sous-classe_043,Sous-classe_043
SKUFDE39146,EANFDE39146,23S,P10287,FRUITS,M,Style_5721,Catégorie_007,Catégorie_007,Sous-catégorie_027,Sous-catégorie_027,Sous-classe_043,Sous-classe_043
SKU5FE53976,EAN5FE53976,23S,P10287,FRUITS,L,Style_5722,Catégorie_007,Catégorie_007,Sous-catégorie_027,Sous-catégorie_027,Sous-classe_043,Sous-classe_043
SKU030C3303,EAN030C3303,23S,P10287,FRUITS,XXL,Style_5723,Catégorie_007,Catégorie_007,Sous-catégorie_027,Sous-catégorie_027,Sous-classe_043,Sous-classe_043
SKU2C3CEBEC,EAN2C3CEBEC,23S,P60223,PINK DOT,L,Style_5724,Catégorie_007,Catégorie_007,Sous-catégorie_027,Sous-catégorie_027,Sous-classe_043,Sous-classe_043
SKUD073ED3F,EAND073ED3F,23S,40096,ARUBA BLUE,M,Style_5725,Catégorie_007,Catégorie_007,Sous-catégorie_015,Sous-catégorie_015,Sous-classe_022,Sous-classe_022
SKU11FE2BE1,EAN11FE2BE1,23S,40096,ARUBA BLUE,L,Style_5726,Catégorie_007,Catégorie_007,Sous-catégorie_015,Sous-catégorie_015,Sous-classe_022,Sous-classe_022
SKUD348F436,EAND348F436,23S,40173,BLUE ATOLL,XS,Style_5727,Catégorie_007,Catégorie_007,Sous-catégorie_015,Sous-catégorie_015,Sous-classe_022,Sous-classe_022
SKUFA6B757A,EANFA6B757A,23S,50028,Lilac Breeze,S,Style_5728,Catégorie_007,Catégorie_007,Sous-catégorie_015,Sous-catégorie_015,Sous-classe_022,Sous-classe_022
SKUD9EFC9F7,EAND9EFC9F7,23S,50028,Lilac Breeze,M,Style_5729,Catégorie_007,Catégorie_007,Sous-catégorie_015,Sous-catégorie_015,Sous-classe_022,Sous-classe_022
SKUC6C8A52E,EANC6C8A52E,23S,60156,LILAC CHIFFON,S,Style_5730,Catégorie_007,Catégorie_007,Sous-catégorie_015,Sous-catégorie_015,Sous-classe_022,Sous-classe_022
SKUCD18C3AF,EANCD18C3AF,23S,60156,LILAC CHIFFON,XL,Style_5731,Catégorie_007,Catégorie_007,Sous-catégorie_015,Sous-catégorie_015,Sous-classe_022,Sous-classe_022
SKU6DCC829F,EAN6DCC829F,23S,60157,FRUIT DOVE,L,Style_5732,Catégorie_007,Catégorie_007,Sous-catégorie_015,Sous-catégorie_015,Sous-classe_022,Sous-classe_022
SKU07459A92,EAN07459A92,23S,60157,FRUIT DOVE,XL,Style_5733,Catégorie_007,Catégorie_007,Sous-catégorie_015,Sous-catégorie_015,Sous-classe_022,Sous-classe_022
SKU112C7668,EAN112C7668,23S,P70045,BANANA STRIPE,XL,Style_5734,Catégorie_007,Catégorie_007,Sous-catégorie_015,Sous-catégorie_015,Sous-classe_022,Sous-classe_022
SKUDB6796A6,EANDB6796A6,23S,00010,SHADOW GRAY,38C,Style_5735,Catégorie_003,Catégorie_003,Sous-catégorie_035,Sous-catégorie_035,Sous-classe_051,Sous-classe_051
SKUAD0C5B38,EANAD0C5B38,23F,P40238,FLOURISHING GARDEN,S,Style_5736,Catégorie_007,Catégorie_007,Sous-catégorie_011,Sous-catégorie_011,Sous-classe_002,Sous-classe_002
SKU3D90E7FD,EAN3D90E7FD,23F,P40238,FLOURISHING GARDEN,M,Style_5737,Catégorie_007,Catégorie_007,Sous-catégorie_011,Sous-catégorie_011,Sous-classe_002,Sous-classe_002
SKU91FB3386,EAN91FB3386,23F,P60224,SEPIA ROSE CABLE,M,Style_5738,Catégorie_007,Catégorie_007,Sous-catégorie_011,Sous-catégorie_011,Sous-classe_022,Sous-classe_022
SKU026F7E90,EAN026F7E90,23F,P60224,SEPIA ROSE CABLE,L,Style_5739,Catégorie_007,Catégorie_007,Sous-catégorie_011,Sous-catégorie_011,Sous-classe_022,Sous-classe_022
SKUBA4FED19,EANBA4FED19,23F,00001,Black Beauty,XS,Style_5740,Catégorie_004,Catégorie_004,Sous-catégorie_021,Sous-catégorie_021,Sous-classe_023,Sous-classe_023
SKUC59888E9,EANC59888E9,23F,00001,Black Beauty,M,Style_5741,Catégorie_004,Catégorie_004,Sous-catégorie_021,Sous-catégorie_021,Sous-classe_023,Sous-classe_023
SKU137EC076,EAN137EC076,23F,00001,Black Beauty,L,Style_5742,Catégorie_004,Catégorie_004,Sous-catégorie_021,Sous-catégorie_021,Sous-classe_023,Sous-classe_023
SKUC2B3734B,EANC2B3734B,23F,40100,GOBLIN BLUE,S,Style_5743,Catégorie_004,Catégorie_004,Sous-catégorie_021,Sous-catégorie_021,Sous-classe_023,Sous-classe_023
SKUC4463292,EANC4463292,23F,40100,GOBLIN BLUE,XXL,Style_5744,Catégorie_004,Catégorie_004,Sous-catégorie_021,Sous-catégorie_021,Sous-classe_023,Sous-classe_023
SKU7625D2D5,EAN7625D2D5,23F,60046,Sepia Rose,36B,Style_5745,Catégorie_003,Catégorie_003,Sous-catégorie_025,Sous-catégorie_025,Sous-classe_051,Sous-classe_051
SKU3D7102B3,EAN3D7102B3,23F,60046,Sepia Rose,38C,Style_5746,Catégorie_003,Catégorie_003,Sous-catégorie_025,Sous-catégorie_025,Sous-classe_051,Sous-classe_051
SKU003681BE,EAN003681BE,23F,60046,Sepia Rose,XXL,Style_5747,Catégorie_006,Catégorie_006,Sous-catégorie_017,Sous-catégorie_017,Sous-classe_029,Sous-classe_029
SKU16C9B809,EAN16C9B809,23F,00007,Comfy Grey Mix,M,Style_5748,Catégorie_007,Catégorie_007,Sous-catégorie_034,Sous-catégorie_034,Sous-classe_034,Sous-classe_034
SKU5C70924D,EAN5C70924D,23F,00007,Comfy Grey Mix,L,Style_5749,Catégorie_007,Catégorie_007,Sous-catégorie_034,Sous-catégorie_034,Sous-classe_034,Sous-classe_034
SKUF85E2FC3,EANF85E2FC3,23F,50061,GRAPEADE MIX,XS,Style_5750,Catégorie_007,Catégorie_007,Sous-catégorie_034,Sous-catégorie_034,Sous-classe_034,Sous-classe_034
SKUF676E448,EANF676E448,23F,50061,GRAPEADE MIX,S,Style_5751,Catégorie_007,Catégorie_007,Sous-catégorie_034,Sous-catégorie_034,Sous-classe_034,Sous-classe_034
SKU4162DE2C,EAN4162DE2C,23F,50061,GRAPEADE MIX,XL,Style_5752,Catégorie_007,Catégorie_007,Sous-catégorie_034,Sous-catégorie_034,Sous-classe_034,Sous-classe_034
SKU654E965D,EAN654E965D,23F,60155,DESERT SAND MIX,S,Style_5753,Catégorie_007,Catégorie_007,Sous-catégorie_034,Sous-catégorie_034,Sous-classe_034,Sous-classe_034
SKU5D5847C9,EAN5D5847C9,23F,P10271,FALL BOUQUET,XS,Style_5754,Catégorie_007,Catégorie_007,Sous-catégorie_034,Sous-catégorie_034,Sous-classe_034,Sous-classe_034
SKU75AD0B5D,EAN75AD0B5D,23F,P10271,FALL BOUQUET,S,Style_5755,Catégorie_007,Catégorie_007,Sous-catégorie_034,Sous-catégorie_034,Sous-classe_013,Sous-classe_013
SKU632438C8,EAN632438C8,23F,P10271,FALL BOUQUET,L,Style_5756,Catégorie_007,Catégorie_007,Sous-catégorie_034,Sous-catégorie_034,Sous-classe_013,Sous-classe_013
SKUE2B0A6DF,EANE2B0A6DF,23F,00007,Comfy Grey Mix,XS,Style_5757,Catégorie_007,Catégorie_007,Sous-catégorie_006,Sous-catégorie_006,Sous-classe_045,Sous-classe_045
SKU44EDF62E,EAN44EDF62E,23F,00007,Comfy Grey Mix,XXL,Style_5758,Catégorie_007,Catégorie_007,Sous-catégorie_006,Sous-catégorie_006,Sous-classe_045,Sous-classe_045
SKUAA64062C,EANAA64062C,23F,50061,GRAPEADE MIX,S,Style_5759,Catégorie_007,Catégorie_007,Sous-catégorie_006,Sous-catégorie_006,Sous-classe_045,Sous-classe_045
SKU6CE29D81,EAN6CE29D81,23F,50061,GRAPEADE MIX,M,Style_5760,Catégorie_007,Catégorie_007,Sous-catégorie_006,Sous-catégorie_006,Sous-classe_045,Sous-classe_045
SKU81E6DEE0,EAN81E6DEE0,23F,50061,GRAPEADE MIX,XL,Style_5761,Catégorie_007,Catégorie_007,Sous-catégorie_006,Sous-catégorie_006,Sous-classe_045,Sous-classe_045
SKU722719FF,EAN722719FF,23F,60155,DESERT SAND MIX,S,Style_5762,Catégorie_007,Catégorie_007,Sous-catégorie_006,Sous-catégorie_006,Sous-classe_045,Sous-classe_045
SKU89848273,EAN89848273,23F,P50054,FLORAL OUTLINE,S,Style_5763,Catégorie_007,Catégorie_007,Sous-catégorie_034,Sous-catégorie_034,Sous-classe_046,Sous-classe_046
SKU7E12D362,EAN7E12D362,23F,P50054,FLORAL OUTLINE,M,Style_5764,Catégorie_007,Catégorie_007,Sous-catégorie_034,Sous-catégorie_034,Sous-classe_046,Sous-classe_046
SKUF6A8957D,EANF6A8957D,23F,P50054,FLORAL OUTLINE,XXL,Style_5765,Catégorie_007,Catégorie_007,Sous-catégorie_034,Sous-catégorie_034,Sous-classe_046,Sous-classe_046
SKU9E50767E,EAN9E50767E,23F,P50054,FLORAL OUTLINE,M,Style_5766,Catégorie_007,Catégorie_007,Sous-catégorie_034,Sous-catégorie_034,Sous-classe_034,Sous-classe_034
SKUF9E939C9,EANF9E939C9,23F,P50054,FLORAL OUTLINE,L,Style_5767,Catégorie_007,Catégorie_007,Sous-catégorie_034,Sous-catégorie_034,Sous-classe_034,Sous-classe_034
SKUC0F36245,EANC0F36245,23F,50060,LAVENDER FROST MIX,XS,Style_5768,Catégorie_007,Catégorie_007,Sous-catégorie_034,Sous-catégorie_034,Sous-classe_034,Sous-classe_034
SKU30F9AC9E,EAN30F9AC9E,23F,50060,LAVENDER FROST MIX,M,Style_5769,Catégorie_007,Catégorie_007,Sous-catégorie_034,Sous-catégorie_034,Sous-classe_034,Sous-classe_034
SKU703560E3,EAN703560E3,23F,50060,LAVENDER FROST MIX,XL,Style_5770,Catégorie_007,Catégorie_007,Sous-catégorie_034,Sous-catégorie_034,Sous-classe_034,Sous-classe_034
SKUF0ACD9C6,EANF0ACD9C6,23F,40171,SLATE MIX,M,Style_5771,Catégorie_007,Catégorie_007,Sous-catégorie_034,Sous-catégorie_034,Sous-classe_008,Sous-classe_008
SKU8070BB11,EAN8070BB11,23F,40171,SLATE MIX,M,Style_5772,Catégorie_007,Catégorie_007,Sous-catégorie_034,Sous-catégorie_034,Sous-classe_034,Sous-classe_034
SKU8F0411CB,EAN8F0411CB,23F,40171,SLATE MIX,L,Style_5773,Catégorie_007,Catégorie_007,Sous-catégorie_034,Sous-catégorie_034,Sous-classe_034,Sous-classe_034
SKUE1461711,EANE1461711,23F,40171,SLATE MIX,XXL,Style_5774,Catégorie_007,Catégorie_007,Sous-catégorie_034,Sous-catégorie_034,Sous-classe_034,Sous-classe_034
SKU40FD684C,EAN40FD684C,23F,60154,ROSE TAN MIX,XS,Style_5775,Catégorie_007,Catégorie_007,Sous-catégorie_034,Sous-catégorie_034,Sous-classe_034,Sous-classe_034
SKU98FC0DDA,EAN98FC0DDA,23F,60154,ROSE TAN MIX,L,Style_5776,Catégorie_007,Catégorie_007,Sous-catégorie_034,Sous-catégorie_034,Sous-classe_034,Sous-classe_034
SKUB14E6893,EANB14E6893,23F,60154,ROSE TAN MIX,XL,Style_5777,Catégorie_007,Catégorie_007,Sous-catégorie_034,Sous-catégorie_034,Sous-classe_034,Sous-classe_034
SKU86506D09,EAN86506D09,23F,40171,SLATE MIX,M,Style_5778,Catégorie_007,Catégorie_007,Sous-catégorie_034,Sous-catégorie_034,Sous-classe_034,Sous-classe_034
SKUEDE82CE5,EANEDE82CE5,23F,40171,SLATE MIX,L,Style_5779,Catégorie_007,Catégorie_007,Sous-catégorie_034,Sous-catégorie_034,Sous-classe_034,Sous-classe_034
SKU7538A171,EAN7538A171,23F,40171,SLATE MIX,XL,Style_5780,Catégorie_007,Catégorie_007,Sous-catégorie_034,Sous-catégorie_034,Sous-classe_034,Sous-classe_034
SKU7498C7C5,EAN7498C7C5,23F,60154,ROSE TAN MIX,S,Style_5781,Catégorie_007,Catégorie_007,Sous-catégorie_034,Sous-catégorie_034,Sous-classe_034,Sous-classe_034
SKUCBE072D3,EANCBE072D3,23F,60154,ROSE TAN MIX,M,Style_5782,Catégorie_007,Catégorie_007,Sous-catégorie_034,Sous-catégorie_034,Sous-classe_034,Sous-classe_034
SKU313E9534,EAN313E9534,23F,60154,ROSE TAN MIX,L,Style_5783,Catégorie_007,Catégorie_007,Sous-catégorie_034,Sous-catégorie_034,Sous-classe_034,Sous-classe_034
SKU4CF0C636,EAN4CF0C636,23F,P50054,FLORAL OUTLINE,XS,Style_5784,Catégorie_007,Catégorie_007,Sous-catégorie_006,Sous-catégorie_006,Sous-classe_037,Sous-classe_037
SKUAE641DC0,EANAE641DC0,23F,P50054,FLORAL OUTLINE,L,Style_5785,Catégorie_007,Catégorie_007,Sous-catégorie_006,Sous-catégorie_006,Sous-classe_037,Sous-classe_037
SKU222333C6,EAN222333C6,23F,P50054,FLORAL OUTLINE,XXL,Style_5786,Catégorie_007,Catégorie_007,Sous-catégorie_006,Sous-catégorie_006,Sous-classe_037,Sous-classe_037
SKU52A2BAE6,EAN52A2BAE6,23F,P50054,FLORAL OUTLINE,XS,Style_5787,Catégorie_007,Catégorie_007,Sous-catégorie_006,Sous-catégorie_006,Sous-classe_045,Sous-classe_045
SKU844D9411,EAN844D9411,23F,P50054,FLORAL OUTLINE,M,Style_5788,Catégorie_007,Catégorie_007,Sous-catégorie_006,Sous-catégorie_006,Sous-classe_045,Sous-classe_045
SKU6CF94A64,EAN6CF94A64,23F,P50054,FLORAL OUTLINE,L,Style_5789,Catégorie_007,Catégorie_007,Sous-catégorie_006,Sous-catégorie_006,Sous-classe_045,Sous-classe_045
SKUC9CC2536,EANC9CC2536,23F,P50054,FLORAL OUTLINE,XL,Style_5790,Catégorie_007,Catégorie_007,Sous-catégorie_006,Sous-catégorie_006,Sous-classe_045,Sous-classe_045
